,Country/Region,date,deaths,confirmed,Total_Pop,Pop_Over_65,Urban_Pop,Life_Expectancy,Pop_Desity,GNI_Per_Capita,Vulnerable_emp_last,log_Total_Pop,log_GNI_Per_Capita,log_Pop_Over_65
864,New Zealand,1/26/20,1.0,1.0,4885500.0,764699.0,4227814.0,81.65853659,18.55417569,40640.0,12.34000021,15.401782397053854,10.612532688248846,13.547238879032317
865,Oman,1/26/20,1.0,1.0,4829483.0,115559.0,4082797.0,77.393,15.6041454,15140.0,2.556999967,15.390250187623643,9.625161575008372,11.657545154580172
866,Pakistan,1/26/20,1.0,1.0,212215030.0,9152355.0,77810763.0,66.947,275.28931869999997,1590.0,59.25,19.173110615754297,7.372118028337787,16.029521890446585
867,Panama,1/26/20,1.0,1.0,4176873.0,338524.0,2828119.0,78.149,56.18607748,14370.0,32.20700073,15.245073677834005,9.572967566074247,12.732353223851025
868,Peru,1/26/20,1.0,1.0,31989256.0,2587417.0,24921870.0,76.286,24.99160625,6470.0,50.95499897,17.280910685647846,8.775085935057266,14.76617102523234
869,Philippines,1/26/20,1.0,1.0,106651922.0,5463318.0,50027217.0,70.952,357.6883053,3830.0,33.83599949,18.485081033661412,8.25088114470065,15.513567038497516
870,Papua New Guinea,1/26/20,1.0,1.0,8606316.0,296511.0,1133366.0,64.01,19.00436338,2570.0,78.32900047,15.96800702646874,7.852050207265889,12.59984296877632
871,Poland,1/26/20,1.0,1.0,37978548.0,6653012.0,22809156.0,77.85121951,124.0358862,14100.0,16.25,17.452532058300548,9.55400099583723,15.710580392727827
872,Portugal,1/26/20,1.0,1.0,10281762.0,2257243.0,6704840.0,81.12439024,112.2394535,21990.0,12.22599974,16.145882301341658,9.998388557730848,14.629655158064521
873,Paraguay,1/26/20,1.0,1.0,6956071.0,447290.0,4283896.0,73.992,17.50835892,5670.0,38.44999981,15.75512550517905,8.643120748014027,13.01096466849417
874,West Bank and Gaza,1/26/20,1.0,1.0,4569087.0,143163.0,3479999.0,73.74,758.9845515,3710.0,22.93400002,15.33482418059193,8.219056661060598,11.871746105255204
875,Qatar,1/26/20,1.0,1.0,2781677.0,38111.0,2757615.0,79.98100000000001,239.5931955,61150.0,0.133999999,14.838564900697648,11.021101494211369,10.548284472155027
876,Romania,1/26/20,1.0,1.0,19473936.0,3571267.0,10515536.0,75.3097561,84.63984701,11290.0,25.20800018,16.784587565432933,9.331761227180522,15.08843127276643
877,Russia,1/26/20,1.0,1.0,144478050.0,21201732.0,107539347.0,72.11902439,8.822079555,10230.0,5.24699989,18.788638157785595,9.23317760587894,16.869593481584296
878,Rwanda,1/26/20,1.0,1.0,12301939.0,361455.0,2117287.0,68.34100000000001,498.65987029999997,780.0,68.64900017,16.325267531482826,6.660575149839686,12.797895598097004
879,Saudi Arabia,1/26/20,1.0,1.0,33699947.0,1116846.0,28255384.0,74.874,15.67665431,21600.0,2.9610000160000003,17.333006852294695,9.980494888896912,13.926020094631937
880,Sudan,1/26/20,1.0,1.0,41801533.0,1496980.0,14480887.0,64.881,84.95516223999999,1560.0,40.03600121,17.548443595386203,7.353081920515432,14.218960971270452
881,Senegal,1/26/20,1.0,1.0,15854360.0,489396.0,7481990.0,67.38,82.34747832,1410.0,65.05900192,16.578955162398792,7.252053951852814,13.100929300016873
882,Singapore,1/26/20,1.0,4.0,5638676.0,646383.0,5638676.0,82.89512195,7952.998418000001,58770.0,9.763999879,15.545160021489263,10.981403814946026,13.379149033407428
883,Sierra Leone,1/26/20,1.0,1.0,7650154.0,226946.0,3217272.0,53.895,105.98717099999999,490.0,86.22300291,15.850236467035367,6.19644412779452,12.332471789026588
884,El Salvador,1/26/20,1.0,1.0,6420744.0,532093.0,4624412.0,72.872,309.8814672,3820.0,36.07399988,15.675044712547312,8.2482674474469,13.18457544444496
885,San Marino,1/26/20,1.0,1.0,33785.0,615946.0,32848.0,85.41707317,563.0833332999999,5670.0,31.869500754999997,10.427801794482674,8.643120748014027,13.330916199853053
886,Somalia,1/26/20,1.0,1.0,15008154.0,431231.0,6749317.0,56.708999999999996,23.923476899999997,5670.0,77.69900131,16.52410427799997,8.643120748014027,12.97440150732617
887,Serbia,1/26/20,1.0,1.0,6982084.0,1280919.0,3916391.0,76.08780488,79.83174022,6390.0,27.11000061,15.758858140735144,8.762646029650282,14.06308912771872
888,South Sudan,1/26/20,1.0,1.0,10975920.0,373015.0,2152927.0,57.365,84.95516223999999,1130.0,87.22299957,16.211214431400034,7.030857476116121,12.829376593148329
889,Sao Tome and Principe,1/26/20,1.0,1.0,211028.0,6174.0,153635.0,69.933,219.8208333,1890.0,46.83200073,12.259750843772382,7.544861068658458,8.728264161496178
890,Suriname,1/26/20,1.0,1.0,575991.0,39780.0,380500.0,71.46300000000001,3.69225,5210.0,12.09500027,13.263849050692688,8.558527054909215,10.591144690352435
891,Slovakia,1/26/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
892,Slovenia,1/26/20,1.0,1.0,2067372.0,405347.0,1127565.0,81.17560976,102.6398595,24580.0,10.58500004,14.541789277149263,10.109729065774982,12.912501236396034
893,Sweden,1/26/20,1.0,1.0,10183175.0,2046362.0,8903252.0,82.30731707,25.00104343,55490.0,6.235000178,16.136247504712582,10.923976124422659,14.531574629111596
894,Eswatini,1/26/20,1.0,1.0,1136191.0,45613.0,270402.0,58.318999999999996,66.05761628,3930.0,32.876000399999995,13.94319287806647,8.27664912542186,10.727969965926095
895,Seychelles,1/26/20,1.0,1.0,96762.0,7349.0,54855.0,74.3,210.3521739,15600.0,31.869500754999997,11.480019968790666,9.65509029374725,8.902455592206882
896,Syria,1/26/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
897,Chad,1/26/20,1.0,1.0,15477751.0,383929.0,3569015.0,53.711999999999996,12.29173364,670.0,93.10099792,16.55491419594222,6.508769136971682,12.858215523286052
898,Togo,1/26/20,1.0,1.0,7889094.0,226375.0,3289910.0,60.489,145.0467733,660.0,77.37500191,15.880991984088636,6.493753839851686,12.329952612624881
899,Thailand,1/26/20,1.0,8.0,69428524.0,8262614.0,34678853.0,76.683,135.89720680000002,6610.0,47.31700039,18.05580836408495,8.796490207333578,15.927251681350818
900,Tajikistan,1/26/20,1.0,1.0,9100837.0,275017.0,2469421.0,70.64699999999999,65.57271417,1010.0,45.13000107,16.023877055159335,6.918695219020472,12.524591829052108
901,Timor-Leste,1/26/20,1.0,1.0,1267972.0,54732.0,387720.0,69.007,85.27047747,1820.0,71.11399841,14.052930120377207,7.507141079727608,10.910222097179828
902,Trinidad and Tobago,1/26/20,1.0,1.0,1389858.0,149201.0,739182.0,73.245,270.92748539999997,15950.0,18.10300061,14.144712861112685,9.677276802172448,11.913056371487691
903,Tunisia,1/26/20,1.0,1.0,11565204.0,961725.0,7973630.0,76.31,74.44132338,3500.0,20.60400033,16.26351157938768,8.160803920954665,13.776484865793165
904,Turkey,1/26/20,1.0,1.0,82319724.0,6983357.0,61857510.0,77.161,106.96012890000002,10420.0,28.00899887,18.226121308862524,9.251578279992428,15.759040447877643
905,Taiwan*,1/26/20,1.0,4.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
906,Tanzania,1/26/20,1.0,1.0,56318348.0,1465009.0,19022085.0,64.479,63.57907879999999,1020.0,82.71999741,17.846530954753696,6.928537818164665,14.197372626348574
907,Uganda,1/26/20,1.0,1.0,42723139.0,829251.0,10156999.0,62.516000000000005,213.06173450000003,620.0,75.11900043,17.57025125178774,6.431331081933479,13.628279368624298
908,Ukraine,1/26/20,1.0,1.0,44622516.0,7333571.0,30946607.0,71.78097561,77.02966735,2660.0,14.81700024,17.613749155059452,7.886457270977689,15.807973267579435
909,Uruguay,1/26/20,1.0,1.0,3449299.0,510997.0,3288355.0,77.632,19.70802765,15650.0,23.904000399999997,15.053681869870122,9.658290091690503,13.144120955283856
910,US,1/26/20,1.0,5.0,327167434.0,51717496.0,269114845.0,78.53902439,35.76608858,63080.0,3.7339999410000004,19.60598263145618,11.052174893836543,17.761306715491894
911,Uzbekistan,1/26/20,1.0,1.0,32955400.0,1456345.0,16635227.0,71.388,77.46920545,2020.0,40.04900169,17.310665720502953,7.611347717403621,14.19144111687012
912,Holy See,1/26/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
913,Saint Vincent and the Grenadines,1/26/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
914,Venezuela,1/26/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
915,Vietnam,1/26/20,1.0,2.0,95540395.0,6950543.0,34317154.0,75.241,308.1252459,2360.0,54.55900002,18.37505971077829,7.766840537085513,15.754330487859068
916,Yemen,1/26/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
917,South Africa,1/26/20,1.0,1.0,57779622.0,3072723.0,38339668.0,63.538000000000004,47.63011978,5750.0,9.753000319,17.87214672823203,8.657129031713755,14.938075022565553
918,Zambia,1/26/20,1.0,1.0,17351822.0,364332.0,7551686.0,63.043,23.3414789,1430.0,77.78099823,16.669208130883572,7.266128779556451,12.805823563577064
919,Zimbabwe,1/26/20,1.0,1.0,14439018.0,424438.0,4650663.0,60.812,37.32459093,1790.0,65.65199852,16.485444752833093,7.490529402060711,12.958523575939138
920,Afghanistan,1/27/20,1.0,1.0,37172386.0,960879.0,9477100.0,64.13,56.93776001,550.0,89.3789978,17.431076758667263,6.311734809152915,13.775604810228371
921,Angola,1/27/20,1.0,1.0,30809762.0,682859.0,20184707.0,60.379,24.71305206,3370.0,67.08900166,17.243342178235572,8.12296471523406,13.43404513950399
922,Albania,1/27/20,1.0,1.0,2866376.0,393976.0,1728969.0,78.333,104.6122628,4860.0,54.85400009,14.868559420938455,8.488999457045455,12.88404781094163
923,Andorra,1/27/20,1.0,1.0,77006.0,615946.0,67813.0,74.292,163.8425532,5670.0,31.869500754999997,11.251651605794748,8.643120748014027,13.330916199853053
924,United Arab Emirates,1/27/20,1.0,1.0,9630959.0,104496.0,8332898.0,77.64699999999999,135.6091101,40880.0,0.71100001,16.08049346727926,10.618420686417931,11.556913641840945
925,Argentina,1/27/20,1.0,1.0,44494502.0,4946805.0,40877099.0,76.372,16.2585101,12390.0,21.5019995,17.610876211416358,9.424725681616493,15.414252673754616
926,Armenia,1/27/20,1.0,1.0,2951776.0,332187.0,1864017.0,74.797,103.6802248,4230.0,40.21000099,14.89791791984364,8.350193650720067,12.713456352691306
927,Antigua and Barbuda,1/27/20,1.0,1.0,96286.0,8473.0,23685.0,76.752,218.83181820000001,15890.0,31.869500754999997,11.475088593865706,9.673508190212637,9.044757931186505
928,Australia,1/27/20,1.0,0.625,24992369.0,3912924.0,21496436.0,82.49756098,3.249129487,53230.0,10.72899967,17.034081136249476,10.882396212388988,15.17979573412923
929,Austria,1/27/20,1.0,1.0,8847037.0,1681076.0,5157557.0,81.64146341,107.2069267,49310.0,7.666000008999999,15.995593271697624,10.805902458874636,14.334945217409503
930,Azerbaijan,1/27/20,1.0,1.0,9942334.0,615946.0,5535892.0,72.693,120.26531990000001,4050.0,55.03899956,16.11231246050259,8.30671904320269,13.330916199853053
931,Burundi,1/27/20,1.0,1.0,11175378.0,251104.0,1456375.0,60.898,435.178271,280.0,94.64800262,16.22922361287762,5.638354669333745,12.433626457332931
932,Belgium,1/27/20,1.0,1.0,11422068.0,2146063.0,11193741.0,81.43902439,377.2149273,45910.0,10.20100009,16.251057919162257,10.734460018752944,14.579146024654461
933,Benin,1/27/20,1.0,1.0,11485048.0,373678.0,5433806.0,61.174,101.8539198,870.0,87.96699715,16.256556660530713,6.769641976852503,12.831152419085917
934,Burkina Faso,1/27/20,1.0,1.0,19751535.0,475416.0,5798656.0,60.768,72.19128289,670.0,86.40799713,16.798741818439208,6.508769136971682,13.071947592629419
935,Bangladesh,1/27/20,1.0,1.0,161356039.0,8323375.0,59107944.0,72.05199999999999,1239.5793119999998,1750.0,55.49200153,18.89912390991097,7.467942332285852,15.93457849972609
936,Bulgaria,1/27/20,1.0,1.0,7024216.0,1476625.0,5268724.0,74.81219512,64.70353721,8860.0,8.223000169,15.764874307897326,9.089414904047302,14.205270313470603
937,Bahrain,1/27/20,1.0,1.0,1569439.0,38080.0,1401305.0,77.032,2017.2737,21890.0,1.047999978,14.266229425798143,9.99383087243373,10.547470749064702
938,Bahamas,1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
939,Bosnia and Herzegovina,1/27/20,1.0,1.0,3323929.0,547462.0,1603630.0,77.128,64.92048828,5740.0,19.26999998,15.01665837577063,8.655388690167637,13.213050158480492
940,Belarus,1/27/20,1.0,1.0,9485386.0,1408120.0,7455039.0,74.12926829,46.7287999,5670.0,3.4609999210000004,16.065262961784057,8.643120748014027,14.15776674950771
941,Belize,1/27/20,1.0,1.0,383071.0,18144.0,175155.0,74.365,16.79399386,4470.0,27.11899996,12.855978240051096,8.405367376233981,9.806150319647172
942,Bolivia,1/27/20,1.0,1.0,11353142.0,816512.0,7881919.0,70.945,10.48014585,3370.0,58.09999847,16.245005179857003,8.12296471523406,13.612798112882565
943,Brazil,1/27/20,1.0,1.0,209469333.0,18690609.0,181335507.0,75.456,25.06171624,9140.0,27.52400064,19.16008790952399,9.12052506765382,16.743531816673357
944,Barbados,1/27/20,1.0,1.0,286641.0,45297.0,89280.0,78.98100000000001,666.6069767000001,15410.0,15.77499981,12.56598932934774,9.642836819135377,10.721018160386105
945,Brunei,1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
946,Bhutan,1/27/20,1.0,1.0,754394.0,45286.0,308509.0,71.12899999999999,19.77752777,2970.0,71.35299873,13.533671382495752,7.9966538754626075,10.720775294568275
947,Botswana,1/27/20,1.0,1.0,2254126.0,95211.0,1565400.0,68.812,3.977424876,7750.0,25.3029995,14.62827331627142,8.955577146281511,11.463861263255938
948,Central African Republic,1/27/20,1.0,1.0,4666377.0,131861.0,1930200.0,52.24,7.490412212000001,490.0,93.6269989,15.355893739855334,6.19644412779452,11.789511200154266
949,Canada,1/27/20,1.0,0.06666666666666667,37058856.0,6385985.0,30169985.0,82.24897561,4.075308214,44940.0,10.72899997,17.428017936467832,10.713105797383161,15.669616459958814
950,Switzerland,1/27/20,1.0,1.0,8516543.0,1586054.0,6284953.0,83.60243902,215.5213784,84410.0,8.983000159,15.957521182711035,11.343453003845157,14.276760359011964
951,Chile,1/27/20,1.0,1.0,18729160.0,2159435.0,16400002.0,79.90899999999999,25.18944607,14670.0,24.07000017,16.74559227896956,9.593628035139645,14.585357634453795
952,China,1/27/20,2.484848484848485,87.18181818181819,1392730000.0,152098421.0,823827650.0,76.47,148.34883330000002,9460.0,43.82800102,21.054531687401127,9.154933364704444,18.84003838242225
953,Cote d'Ivoire,1/27/20,1.0,1.0,25069229.0,716715.0,12729904.0,57.016999999999996,78.83405346,1600.0,72.35900021,17.037151755661995,7.3783837129967145,13.482434946275866
954,Cameroon,1/27/20,1.0,1.0,25216237.0,688120.0,14215401.0,58.511,53.34398891,1440.0,73.74600029,17.042998710046977,7.273092595999522,13.44171997354482
955,Congo (Brazzaville),1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
956,Congo (Kinshasa),1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
957,Colombia,1/27/20,1.0,1.0,49648685.0,4209239.0,40105215.0,76.925,44.74870212,6180.0,46.83599997,17.720482482848446,8.729235349659273,15.252792666797085
958,Comoros,1/27/20,1.0,1.0,832322.0,25028.0,241082.0,63.912,447.2444775,1380.0,64.66900158,13.631975865618857,7.2305631534092925,10.127790431570185
959,Cabo Verde,1/27/20,1.0,1.0,543767.0,25064.0,357429.0,72.57,134.9297767,3420.0,28.77499938,13.2062779642854,8.137688184977605,10.129227729697604
960,Costa Rica,1/27/20,1.0,1.0,4999441.0,477439.0,3966556.0,79.914,97.91306306,11520.0,20.07799983,15.424836864170631,9.351926736038054,13.076193776557478
961,Cuba,1/27/20,1.0,1.0,11338138.0,1721834.0,8734561.0,78.66199999999999,108.9995962,7480.0,7.9880002139999995,16.243682733449024,8.920121751872404,14.358901140563566
962,Cyprus,1/27/20,1.0,1.0,1189265.0,163156.0,794548.0,80.672,128.7083333,26300.0,11.10400039,13.988846868061499,10.177362240256695,12.00246820640293
963,Czechia,1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
964,Germany,1/27/20,1.0,1.0,82927922.0,17797959.0,64113235.0,80.9902439,237.37096980000004,47090.0,5.825000048,18.233482390894892,10.759837178943316,16.694594401952887
965,Djibouti,1/27/20,1.0,1.0,958920.0,43416.0,745819.0,65.893,41.36842105,3190.0,47.27200079,13.773563972995827,8.068089626278244,10.678606348461217
966,Dominica,1/27/20,1.0,1.0,71625.0,615946.0,50483.0,74.292,95.5,7090.0,31.869500754999997,11.179213415525163,8.866581653303996,13.330916199853053
967,Denmark,1/27/20,1.0,1.0,5797446.0,1148645.0,5094448.0,81.00487805,138.0673017,60140.0,5.109000057,15.57292820619854,11.004447084272586,13.95409441536541
968,Dominican Republic,1/27/20,1.0,1.0,10627165.0,752703.0,8615868.0,73.689,219.9785759,7760.0,40.22500098,16.178924110821896,8.95686647085414,13.531427335210708
969,Algeria,1/27/20,1.0,1.0,42228429.0,2686782.0,30670086.0,76.499,17.73007507,3920.0,26.76200044,17.558604248856966,8.27410200229233,14.803855125125411
970,Ecuador,1/27/20,1.0,1.0,17084357.0,1222777.0,10903407.0,76.584,68.78868175,6110.0,46.12099934,16.65367386600373,8.717845704894916,14.016635877342038
971,Egypt,1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
972,Eritrea,1/27/20,1.0,1.0,3213972.0,131254.0,1149670.0,65.538,31.82150495,720.0,78.19699859999999,14.983018424497576,6.580639137284949,11.78489727496636
973,Western Sahara,1/27/20,1.0,1.0,9855559.5,615946.0,5213140.5,74.292,84.95516223999999,5670.0,31.869500754999997,16.103546371634557,8.643120748014027,13.330916199853053
974,Spain,1/27/20,1.0,1.0,46723749.0,9054365.0,37528982.0,83.32926829,93.52905826,29340.0,11.36199993,17.65976315867411,10.286741134279072,16.018757630282945
975,Estonia,1/27/20,1.0,1.0,1320884.0,259241.0,909825.0,77.64146341,30.38610536,21140.0,5.504000082999999,14.093812524453767,9.958969561995133,12.46551726737071
976,Ethiopia,1/27/20,1.0,1.0,109224559.0,3824097.0,22678295.0,65.872,109.22455900000001,790.0,85.98099899,18.50891650441188,6.673297967767654,15.15683318044011
977,Finland,1/27/20,1.0,1.0,5518050.0,1198564.0,4711421.0,81.42926829,18.15685565,48280.0,9.225000232000001,15.523535276195815,10.784793387507323,13.996635565845683
978,Fiji,1/27/20,1.0,1.0,883483.0,48147.0,496942.0,67.252,48.35703339,5860.0,43.28199959,13.691628460787298,8.676075516476429,10.782034879499625
979,France,1/27/20,1.0,0.2727272727272727,66987244.0,13420643.0,53887219.0,82.52439024,122.33839569999999,41080.0,7.44200021,18.020012786097645,10.623301006492076,16.412304676433916
980,Gabon,1/27/20,1.0,1.0,2119275.0,75529.0,1893996.0,65.839,8.224764233,6830.0,31.53200078,14.566585078886606,8.82922635473185,11.232285207307493
981,United Kingdom,1/27/20,1.0,1.0,66488991.0,12231225.0,55450489.0,81.15609756,274.82739219999996,41770.0,12.92399985,18.01254695808926,10.639957597831893,16.319502747937577
982,Georgia,1/27/20,1.0,1.0,3731000.0,554631.0,2187560.0,73.414,65.27520207,4440.0,49.24500084,15.132187120227917,8.398634855292102,13.226060109741974
983,Ghana,1/27/20,1.0,1.0,29767108.0,913522.0,16687441.0,63.463,130.8214292,2130.0,68.86299992,17.208914617090606,7.664346632098617,13.725063832370488
984,Guinea,1/27/20,1.0,1.0,12414318.0,363246.0,4486535.0,60.706,50.52221227,850.0,89.94799995,16.33436112241952,6.7464121285733745,12.802838322623478
