,alpha-3,Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20
129,DEU,,Germany,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0013717421124828531,0.001571503404924044,0.001443001443001443,0.0019042437431991295,0.0019624945486262538,0.0018978605935127675,0.002337412347036986,0.002592352559948153,0.0022712524334847503,0.0028718752039684093,0.0033754849110786437,0.0037813991176735393,0.0037790463938248775,0.0042330591595828885,0.004759450692697123,0.005519236952095167,0.006076606204055622,0.0067227551501808465,0.007504853022739878,0.008583483638237568,0.009643273629758095,0.010792519043573926,0.011814107585427554,0.01305501503626393,0.013986397542781921,0.015027109154673077,0.015820382725420478,0.01750906892382104,0.018724921979491754,0.020733117381748854,0.022059196832004874,0.022648397341453033,0.021903946072740956,0.023636150326541785,0.02455544194413906,0.025076126674786845,0.028229217685560356,0.02942650273422465,0.030778370273978416,0.031107204397842935,0.03158728518786376,0.03305998667265037,0.033939794459579745,0.03504171949365744,0.03640697446613988,0.03716129032258064,0.03754935660707669,0.03787768347795222,0.03858678878047859,0.0394839694083658,0.04003342825306426,0.04062940923869701,0.041053645217518496,0.041292856796469615,0.04144508496061328,0.04208771433558226,0.04187224564092738,0.04326159737873373,0.04362837969438887,0.04402394058233532,0.04406245439953305
130,GHA,,Ghana,7.9465,-1.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.041666666666666664,0.07142857142857142,0.037037037037037035,0.0425531914893617,0.03007518796992481,0.028985507246376812,0.035211267605633804,0.032679738562091505,0.032679738562091505,0.030864197530864196,0.025510204081632654,0.024390243902439025,0.024271844660194174,0.024271844660194174,0.023255813953488372,0.023255813953488372,0.017361111111111112,0.01910828025477707,0.0158311345646438,0.0158311345646438,0.019559902200488997,0.014109347442680775,0.014109347442680775,0.012558869701726845,0.012558869701726845,0.012461059190031152,0.012461059190031152,0.010778443113772455,0.00862895493767977,0.00862895493767977,0.00862895493767977,0.007792207792207792,0.007792207792207792,0.0078125,0.0078125,0.0070921985815602835,0.0070921985815602835,0.009569377990430622,0.009569377990430622,0.00819277108433735,0.00819277108433735,0.008294930875576038,0.008294930875576038,0.006617647058823529,0.006617647058823529,0.005821474773609315,0.005821474773609315,0.00448542237727386,0.005159474671669793
131,GRC,,Greece,39.0742,21.8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.005235602094240838,0.013100436681222707,0.012048192771084338,0.012048192771084338,0.01288659793814433,0.011933174224343675,0.014319809069212411,0.012096774193548387,0.02448210922787194,0.024,0.02442528735632184,0.026881720430107527,0.0267639902676399,0.029115341545352745,0.028955532574974147,0.030131826741996232,0.032843560933448576,0.03544929925803792,0.037262357414448666,0.03531073446327684,0.0343042071197411,0.03903345724907063,0.04062126642771804,0.04205069124423963,0.044988610478359906,0.044189852700491,0.04403183023872679,0.04447852760736196,0.04572564612326044,0.0446685878962536,0.046335697399527184,0.04613233923578751,0.046522339935513586,0.046511627906976744,0.04755434782608696,0.04853932584269663,0.049194991055456175,0.050536672629695883,0.051647373107747106,0.050374687760199835,0.0502283105022831,0.05073051948051948,0.05218787635487756,0.051854806541683285,0.05321683876092136,0.053648915187376724,0.053759252045188936,0.053938688397361274,0.05401234567901234,0.053578262533486416,0.0545593285005723,0.05481537875904073,0.05545005696923661,0.05524025728339009,0.05518018018018018,0.05524449421425905,0.05572065378900446,0.05569900405754334
132,GRD,,Grenada,12.1165,-61.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,GTM,,Guatemala,15.7835,-90.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.1,0.07692307692307693,0.05555555555555555,0.05,0.047619047619047616,0.045454545454545456,0.04,0.038461538461538464,0.034482758620689655,0.02857142857142857,0.02857142857142857,0.02702702702702703,0.02564102564102564,0.025,0.020833333333333332,0.0196078431372549,0.03225806451612903,0.03225806451612903,0.04225352112676056,0.038461538461538464,0.03409090909090909,0.03125,0.023622047244094488,0.021739130434782608,0.03205128205128205,0.03184713375796178,0.02976190476190476,0.027624309392265192,0.025380710659898477,0.03255813953488372,0.029661016949152543,0.027131782945736434,0.02413793103448276,0.023728813559322035,0.025236593059936908,0.02857142857142857,0.025522041763341066,0.027426160337552744,0.029940119760479042,0.02824858757062147,0.02824858757062147,0.02867383512544803,0.02666666666666667,0.024806201550387597,0.02467343976777939,0.024147727272727272,0.025991792065663474,0.024869109947643978,0.026282853566958697,0.027611044417767107,0.026637069922308545,0.024793388429752067
134,GIN,,Guinea,9.9456,-9.6966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024691358024691358,0.002277904328018223,0.006276150627615063,0.005780346820809248,0.008620689655172414,0.008025682182985553,0.008708272859216255,0.007874015748031496,0.006952491309385863,0.0062827225130890054,0.007021063189568706,0.007021063189568706,0.006013745704467354,0.0056406124093473006,0.005177514792899409,0.004679144385026738,0.004551365409622887,0.004410838059231254,0.004410838059231254,0.005260081823495032,0.005518763796909493,0.0059235325794291865,0.005705394190871369,0.005472636815920398,0.0053842388644150755
135,GNB,,Guinea-Bissau,11.8037,-15.1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.013513513513513514,0.013513513513513514,0.0048543689320388345,0.0048543689320388345,0.003875968992248062,0.003875968992248062,0.003875968992248062,0.0024154589371980675,0.0024154589371980675,0.004201680672268907,0.0035398230088495575,0.0033613445378151263,0.004672897196261682
136,GUY,,Guyana,5.0,-58.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.2,0.2,0.125,0.125,0.125,0.125,0.125,0.05,0.047619047619047616,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.15384615384615385,0.1,0.2,0.16666666666666666,0.16666666666666666,0.16,0.125,0.14705882352941177,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.125,0.10714285714285714,0.10714285714285714,0.09375,0.09375,0.10606060606060606,0.10606060606060606,0.1044776119402985,0.10294117647058823,0.09859154929577464,0.0945945945945946,0.0945945945945946,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.10126582278481013,0.10843373493975904,0.10843373493975904,0.10843373493975904,0.10843373493975904,0.0967741935483871,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.10526315789473684,0.10526315789473684
137,HTI,,Haiti,18.9712,-72.2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.04,0.038461538461538464,0.03571428571428571,0.06451612903225806,0.0625,0.058823529411764705,0.08823529411764706,0.07317073170731707,0.07317073170731707,0.07142857142857142,0.07142857142857142,0.06818181818181818,0.06666666666666667,0.0625,0.05172413793103448,0.05172413793103448,0.06349206349206349,0.0684931506849315,0.0684931506849315,0.0821917808219178,0.08,0.07792207792207792,0.07792207792207792,0.07792207792207792,0.0975609756097561,0.09302325581395349,0.09302325581395349,0.10112359550561797,0.10891089108910891,0.11764705882352941,0.11764705882352941,0.09230769230769231,0.08163265306122448,0.07894736842105263
138,VAT,,Holy See,41.9029,12.4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,HND,,Honduras,15.2,-86.2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.014492753623188406,0.010416666666666666,0.02702702702702703,0.05,0.04929577464788732,0.057803468208092484,0.06363636363636363,0.06726457399103139,0.05660377358490566,0.08178438661710037,0.07357859531772576,0.0718954248366013,0.07028753993610223,0.06686046511627906,0.06005221932114883,0.061068702290076333,0.06345177664974619,0.06281407035175879,0.06372549019607843,0.07380952380952381,0.08196721311475409,0.09255079006772009,0.10043668122270742,0.09725158562367865,0.09623430962343096,0.09292929292929293,0.09001956947162426,0.09038461538461538,0.0929054054054054,0.09394904458598727,0.09394904458598727,0.09214501510574018,0.09103840682788052,0.08930987821380243,0.09196891191709844,0.09316770186335403,0.0751730959446093,0.07765151515151515,0.07039864291772689,0.07317073170731707,0.0677154582763338,0.06227758007117438,0.06038374717832957,0.05898416166029492
140,HUN,,Hungary,47.1625,19.5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.025,0.0196078431372549,0.01694915254237288,0.013513513513513514,0.03488372093023256,0.038461538461538464,0.045454545454545456,0.041666666666666664,0.047872340425531915,0.04405286343612335,0.03816793893129771,0.03322259136212625,0.03197674418604651,0.03178484107579462,0.033482142857142856,0.032454361054766734,0.03802281368821293,0.03583617747440273,0.041666666666666664,0.047128129602356406,0.04632152588555858,0.05100671140939597,0.05745721271393643,0.06473214285714286,0.0672782874617737,0.06465155331654072,0.06483600305110603,0.07016300496102056,0.07470870459218643,0.0806345009914078,0.08481012658227848,0.08590441621294616,0.08843537414965986,0.09373297002724795,0.09859154929577464,0.10025188916876575,0.10147689375893283,0.1037344398340249,0.10459518599562363,0.1072013093289689,0.1072013093289689,0.10875649740103958,0.10835913312693499,0.10981132075471699,0.10997067448680352,0.11239193083573487,0.11277932960893855,0.11382942575603126,0.11337112370790263,0.11561264822134387,0.11839530332681017,0.1198586118251928,0.12154871469374802,0.12330921673482227,0.12601120099564406
141,ISL,,Iceland,64.9631,-19.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029069767441860465,0.0,0.004524886877828055,0.00398406374501992,0.0030211480362537764,0.0,0.002109704641350211,0.0017574692442882249,0.001697792869269949,0.0030816640986132513,0.0027100271002710027,0.0024906600249066002,0.002244668911335578,0.002074688796680498,0.0019588638589618022,0.0018399264029438822,0.0017605633802816902,0.001638001638001638,0.0030303030303030303,0.0029304029304029304,0.0028208744710860366,0.0026899798251513113,0.003838771593090211,0.003780718336483932,0.0037105751391465678,0.0036385688295936932,0.004176610978520286,0.004733727810650888,0.004700352526439483,0.004672897196261682,0.004648460197559558,0.004629629629629629,0.004597701149425287,0.005128205128205128,0.005110732538330494,0.005079006772009029,0.005636978579481398,0.005621135469364812,0.005599104143337066,0.00558659217877095,0.00558659217877095,0.005583472920156337,0.005577244841048522,0.005577244841048522,0.005567928730512249,0.0055617352614015575,0.0055617352614015575,0.005558643690939411,0.005558643690939411,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005549389567147614,0.005549389567147614,0.005549389567147614
142,IND,,India,21.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.013513513513513514,0.024096385542168676,0.019417475728155338,0.017543859649122806,0.016666666666666666,0.02097902097902098,0.01910828025477707,0.020512820512820513,0.02040816326530612,0.012084592145015106,0.017632241813602016,0.02,0.0186219739292365,0.0182370820668693,0.027472527472527472,0.02252252252252252,0.024291497975708502,0.026341463414634145,0.025559105431309903,0.02503576537911302,0.029014507253626812,0.02830188679245283,0.028037383177570093,0.027894907557573793,0.02758428531624408,0.028457836367440887,0.028237951807228916,0.03008281223593037,0.0336009515313708,0.03237268061587051,0.034094944950870135,0.035954812079078864,0.03424526497034628,0.03420961002785515,0.03286537369147123,0.033355669719306084,0.03386051696509441,0.033136169942123005,0.03173251589464123,0.03193096008629989,0.032119914346895075,0.03186561227832109,0.03124187537914897,0.03179650238473768,0.03138791660325673,0.03158725036750206,0.03188238489746027,0.03217877094972067,0.032634667150591296,0.03310004589261129,0.032825165065220895,0.03332493702770781,0.03272479179409966,0.03372238253154744,0.03427056132466954,0.033686872499433834,0.033521436683702444,0.03325180916644331,0.033450620134057224
143,IDN,,Indonesia,-0.7893,113.9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05154639175257732,0.0423728813559322,0.037037037037037035,0.028901734104046242,0.08333333333333333,0.08012820512820513,0.08648648648648649,0.08425720620842572,0.09320388349514563,0.08448275862068966,0.08005822416302766,0.07332490518331226,0.087248322147651,0.0830945558739255,0.08823529411764706,0.08864696734059098,0.0862190812720848,0.08894702419882276,0.0935637663885578,0.09491903964265773,0.09109209864116759,0.09125656951743909,0.0870712401055409,0.08386837881219904,0.08068638189120117,0.08116334122421373,0.08500303582270795,0.08710503842869342,0.08508977361436378,0.08793022159358793,0.08753839403247038,0.09483471074380165,0.0912984232042048,0.08990393329708175,0.08777852802160702,0.08561369819171068,0.0885036496350365,0.08726519745599763,0.08632286995515695,0.08559105000673946,0.08320473251028807,0.08390160740379932,0.08364312267657993,0.08364291343014747,0.08409365724964274,0.08126576955424726,0.08022922636103152,0.0782686036169582,0.0758150113722517,0.0766322390261896,0.07549361207897794,0.07455988954090438,0.07223326706428099,0.0719511214727872,0.07278703921108241,0.07191336841302524,0.07027700425032976
144,IRN,,Iran,32.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.21052631578947367,0.1724137931034483,0.18181818181818182,0.1935483870967742,0.16666666666666666,0.1357142857142857,0.10569105691056911,0.08740359897172237,0.0723905723905724,0.05515832482124617,0.043941411451398134,0.0329482242190843,0.03147451248717072,0.030449630051223676,0.02611625947767481,0.02489697802197802,0.029541647632099894,0.03309131527506283,0.03618052965311451,0.03932896344850572,0.0425764192139738,0.04522657281126265,0.047996857816182244,0.05194059832125691,0.05689701173959445,0.061100803957946814,0.06537265292017048,0.0697522816166884,0.07294476966149148,0.07549366842947941,0.07786866306206387,0.0786117136659436,0.0779461550862486,0.07687467614183137,0.07596830686571225,0.07354714997061826,0.07108362280776073,0.06891151135473766,0.06644013880855987,0.06496883827287808,0.06378955330503845,0.06261269294022073,0.06193592057761733,0.061925947187141214,0.06187850996960173,0.0618006313945224,0.06186291739894552,0.06182358678991128,0.062064903882454205,0.06205915563180971,0.062216193060117095,0.062410199896773474,0.06254774637127579,0.06254173455487592,0.0625343631365362,0.06242627827068055,0.06236870243411535,0.06221172513571331,0.06225368559334404,0.06237875122745671,0.06246241288633657,0.06268823331046432,0.062980454341756,0.06320086172685527,0.06324933672155739,0.06310647421586614,0.0634722814382386,0.06347680509801804,0.06360374981314997,0.06369332530298707,0.06368208098528966,0.06382647824238717,0.06366948935078265,0.06363028140459005,0.06341839133348671,0.06313759825284553,0.06288783741855414,0.06247850838650518,0.06203104847440713
145,IRQ,,Iraq,33.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.07317073170731707,0.07272727272727272,0.09836065573770492,0.09836065573770492,0.09722222222222222,0.09722222222222222,0.1111111111111111,0.08823529411764706,0.09009009009009009,0.08547008547008547,0.08,0.07096774193548387,0.07272727272727272,0.06735751295336788,0.08133971291866028,0.07906976744186046,0.08547008547008547,0.08614232209737828,0.08517350157728706,0.08357348703170028,0.09399477806788512,0.08714596949891068,0.08284023668639054,0.07664233576642336,0.07290015847860538,0.07194244604316546,0.07133058984910837,0.06985769728331177,0.06577344701583435,0.06370875995449374,0.06340956340956341,0.06201550387596899,0.0578806767586821,0.057356608478802994,0.05596107055961071,0.0546875,0.05458680818802123,0.05617147080561715,0.05656272661348803,0.055674518201284794,0.0557909604519774,0.05574912891986063,0.05461901550910317,0.05416116248348745,0.053246753246753244,0.05206349206349206,0.051777916406737366,0.0508578431372549,0.04946364719904649,0.05032182562902282,0.048752834467120185,0.047775947281713346,0.047619047619047616,0.04665629860031104,0.04590818363273453,0.04458293384467881,0.0436397400185701,0.04279279279279279,0.04222899434044406,0.041755432466979124,0.04194078947368421,0.041112454655380895,0.04009433962264151,0.039938556067588324,0.03992537313432836
146,IRL,,Ireland,53.1424,-7.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.01098901098901099,0.015384615384615385,0.015384615384615385,0.011764705882352941,0.008928571428571428,0.006825938566552901,0.005376344086021506,0.0043859649122807015,0.003816793893129771,0.004410143329658214,0.0053285968028419185,0.005263157894736842,0.005750798722044728,0.010439560439560439,0.010367577756833177,0.014900662251655629,0.017584097859327217,0.018550326348333906,0.021940667490729295,0.024651972157772623,0.025454545454545455,0.028076743097800654,0.02975027144408252,0.03163163163163163,0.032432432432432434,0.03677758318739054,0.03868312757201646,0.04,0.03547589616810878,0.035838279762571396,0.03458989229494615,0.03427873779113449,0.03536585365853658,0.035384124960153016,0.036618444846292945,0.03790859022959731,0.03868825801206044,0.03999475478625754,0.04388935028429055,0.04550838476404214,0.046125239923224565,0.04509313948205361,0.05576024195765741,0.05726753582588083,0.05642942428489851,0.056084279098172936,0.058305664553778044,0.05875382640466081,0.05976810750497259,0.06071805702217529,0.06072625962128725,0.06058492583809923,0.06057961695678134,0.060907933042212516,0.061800530360915096,0.0626730992584651,0.0633927779256499,0.06352972189271122
147,ISR,,Israel,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001402524544179523,0.0011312217194570137,0.0009328358208955224,0.002421307506053269,0.002109704641350211,0.002969561989606533,0.003952569169960474,0.0033149171270718232,0.0035310734463276836,0.0034071550255536627,0.003732039559619332,0.004267191859510914,0.005249343832020997,0.005384304751648943,0.0056036678553234845,0.005811884711184913,0.006400898371701292,0.007027786787760839,0.007761828814460393,0.008626742902999298,0.009126717263906235,0.009400595681310499,0.009240983312399066,0.010011219470095797,0.010210010791068315,0.010398336266197409,0.011129398855709694,0.011630593853500732,0.012362430272878033,0.012748295286095465,0.01290651888581012,0.013196586100552249,0.01303538175046555,0.012969467711429343,0.01288266153131018,0.013007386103666906,0.013014763014763014,0.013113911031113397,0.01335113484646195,0.01357751815598358,0.013921113689095127,0.013973419450999875,0.014148029161003337,0.01431303596767228,0.014464208777004986,0.014610190300798036,0.014652688369811784,0.014650225857648639,0.01490539636186652,0.015010635065329687
